id,question,cot,answer,unit
NL030,"An LC circuit is oscillating. When the electric field energy equals the magnetic field energy, what percentage () of the peak current is the instantaneous current (round the result to one decimal place)?","Step 1: The total electromagnetic energy in an ideal oscillating LC circuit is conserved and mathematically defined as the sum of the instantaneous electric field energy and magnetic field energy, expressed by the equation E = E_C + E_L.
Step 2: The instantaneous magnetic field energy is defined by E_L = 0.5 × L × i^2, and the total circuit energy equates to the maximum magnetic energy E = 0.5 × L × I_0^2, where L represents inductance, i represents instantaneous current, and I_0 represents peak current.
Step 3: The specified condition establishes that the electric field energy equals the magnetic field energy, mathematically expressed as E_C = E_L, which simplifies the total energy conservation equation to W = 2 × W_L.
Step 4: Substituting the respective energy equations yields 0.5 × L × I_0^2 = 2 × (0.5 × L × i^2), which algebraically simplifies to the mathematical ratio i / I_0 = 1 / sqrt(2). Evaluating this expression establishes a final calculated percentage of 50 × sqrt(2)%, which is approximately 70.7%.",70.7,%
NL339,"A capacitor has a capacitance of 6 µF, and the charge on the capacitor is 1200 µC. What is the electric field energy?","Step 1: Identify the given values from the question: capacitance (C) = 6 µF and charge (Q) = 1200 µC.
Step 2: Convert the given values to SI units: C = 6 × 10⁻⁶ F and Q = 1200 × 10⁻⁶ C = 1.2 × 10⁻³ C.
Step 3: Use the formula for the energy (W_C) stored in a capacitor, which is W_C = (1/2)Q²/C.
Step 4: Substitute the converted values into the formula: W_C = (1/2) × (1.2 × 10⁻³ C)² / (6 × 10⁻⁶ F) = 0.12 J.",0.12,J
NL363,"An inductor with an inductance L = 0.5 H is in an ideal LC circuit. When the current through the inductor is 2√2 A, what is the magnetic field energy?","Step 1: Identify the given parameters from the problem: inductance L = 0.5 H and current I = 2√2 A.
Step 2: State the formula for the magnetic energy stored in an inductor: W = (1/2) × L × I².
Step 3: Substitute the given values into the formula: W = (1/2) × 0.5 × (2√2)².
Step 4: Calculate the square of the current: (2√2)² = 2² × (√2)² = 4 × 2 = 8.
Step 5: Perform the multiplication: W = (1/2) × 0.5 × 8.
Step 6: Simplify the expression to find the final magnetic field energy: W = 0.25 × 8 = 2 J.",2,J
NL376,"An ideal LC circuit has a total oscillation energy of 0.4 J. When the electric field energy is 0.16 J, what is the instantaneous voltage across the capacitor with a capacitance of 20 µF?","Step 1: Identify the given parameters: total energy W = 0.4 J, instantaneous electric field energy W_C = 0.16 J, and capacitance C = 20 µF. (Note: The total energy is extra information not needed to find the voltage).
Step 2: Convert the capacitance to standard SI units: C = 20 × 10⁻⁶ F.
Step 3: State the formula for the energy stored in the electric field of a capacitor: W_C = (1/2) × C × V², where V is the instantaneous voltage.
Step 4: Rearrange the formula to solve for the square of the voltage (V²): V² = (2 × W_C) / C.
Step 5: Substitute the given values into the rearranged formula: V² = (2 × 0.16) / (20 × 10⁻⁶).
Step 6: Calculate the numerator: 2 × 0.16 = 0.32.
Step 7: Perform the division: V² = 0.32 / (20 × 10⁻⁶) = 16000.
Step 8: Take the square root to find the instantaneous voltage: V = √16000 ≈ 126.491 V.
Step 9: Round to two decimal places: V = 126.49 V.",126.49,V
NL032,A capacitor with C = 20 μF stores 2 mJ of energy. Calculate the voltage (unit: V) across its plates (round the result to two decimal places).,"Step 1: Identify the given capacitance C =  20 μF and stored energy E = 2 mJ.
Step 2: Convert the given values to standard SI units: C = 20 × 10^-6 F and E = 2 × 10^-3 J.
Step 3: Recall the formula relating stored energy, capacitance, and voltage for a capacitor: E = (1/2) × C × U^2.
Step 4: Rearrange the formula to solve for the voltage (U): U = √(2E / C) = 10√2 V ≈ 14.14 V.",14.14,V
NL364,"An LC circuit oscillates with a total energy of 0.8 J. At the moment the electric field energy is 0.2 J, what is the magnetic field energy?","Step 1: Identify the given parameters from the problem: total energy W = 0.8 J and electric field energy W_C = 0.2 J.
Step 2: State the principle of conservation of energy in an ideal LC circuit: The total energy is the sum of the electric field energy (stored in the capacitor) and the magnetic field energy (stored in the inductor), so W = W_C + W_L.
Step 3: Rearrange the formula to solve for the magnetic field energy: W_L = W - W_C.
Step 4: Substitute the given values into the equation: W_L = 0.8 - 0.2.
Step 5: Perform the subtraction to find the final result: W_L = 0.6 J.",0.6,J
NL013,A capacitor with a capacitance of 22 μF stores 2.42 mJ of energy. Calculate the potential difference U (V) between its plates (round the result to two decimal places).,"Step 1: The mathematical relationship defining the energy stored in a capacitor is E = 0.5 × C × U^2, where E represents the stored energy, C represents the capacitance, and U represents the potential difference.
Step 2: Rearranging the standard energy equation to mathematically isolate and solve for the potential difference yields the expression U = sqrt(2 × E / C).
Step 3: Substituting the explicitly specified parameters E = 2.42 × 10^-3 J and C = 22 × 10^-6 F into the derived relationship yields U = sqrt(2 × 2.42 × 10^-3 / (22 × 10^-6)) V.
Step 4: Evaluating the mathematical expression simplifies the radicand to exactly 220, establishing U = sqrt(220) V, or approximately 14.83 V.",14.83,V
NL082,"An inductor has an inductance L = 0.1 H, and a current of 4 A flows through it. Calculate the stored magnetic energy (mJ).","Step 1: Identify the given inductance (L) from the question.
Step 2: Identify the given current (I) from the question.
Step 3: Recall the formula for the magnetic energy (E) stored in an inductor: E = (1/2) × L × I^2.
Step 4: Substitute the given values L = 0.1 H and I = 4 A into the formula. The final calculated value of E: E = 0.8 J = 800.00 mJ.",800.00,mJ
NL389,"Question:
In an ideal LC circuit, the total oscillating energy is 0.5 J. At the moment when the electric field energy is 0.125 J, what is the magnetic field energy?","CoT:
Step 1: In an ideal LC circuit, the total energy (U_total) is conserved and is the sum of the electric field energy (U_E) and the magnetic field energy (U_B): U_total = U_E + U_B.
Step 2: The total oscillating energy in the circuit is given as U_total = 0.5 J.
Step 3: The electric field energy at the specified moment is given as U_E = 0.125 J.
Step 4: The magnetic field energy can be calculated by the formula: U_B = U_total - U_E.
Step 5: Substitute the values into the formula: U_B = 0.5 - 0.125 = 0.375 J.",0.375,J
NL096,"An LC circuit is oscillating. When the magnetic energy is 0.75 of the total energy, what percentage (%) of the maximum current is the instantaneous current?","Step 1: The instantaneous magnetic field energy E_L in an LC circuit is mathematically defined by the equation E_L = 1/2 × L × i^2, and the constant total energy E is defined by the equation E = 1/2 × L × I_0^2, where L represents inductance, i represents instantaneous current, and I_0 represents maximum current.
Step 2: The established condition explicitly defines the magnetic field energy as 0.75 of the total energy, yielding the mathematical relationship E_L = 0.75 × W.
Step 3: Substituting the mathematical definitions into this relationship yields the algebraic equation 1/2 × L × i^2 = 0.75 × (1/2 × L × I_0^2), which algebraically simplifies to the squared current ratio (i / I_0)^2 = 0.75.
Step 4: Solving this equation for the current ratio yields i / I_0 = sqrt(0.75), which mathematically evaluates to sqrt(3) / 2. The percentage is defined by the mathematical product (sqrt(3) / 2) × 100. The final determined percentage of the maximum current is 50×sqrt(3)%, approximately equal to 86.6%.",86.6,%
NL309,"When the voltage across the capacitor doubles, how will the electric field energy change?","Step 1: The electric field energy (W_C) stored in a capacitor is given by the formula W_C = (1/2) × C × U^2, where C is the capacitance and U is the voltage across the capacitor.
Step 2: Let the initial voltage across the capacitor be U_initial. The initial stored energy is W_C_initial = (1/2) × C × (U_initial)^2.
Step 3: The question states that the voltage across the capacitor doubles, so the new voltage U_new = 2 × U_initial.
Step 4: Substitute the new voltage into the energy formula to find the new stored energy: W_C_new = (1/2) × C × (U_new)^2 = (1/2) × C × (2 × U_initial)^2 = 4 × (1/2) × C × (U_initial)^2 = 4 × W_C_initial. Therefore, when the voltage across the capacitor doubles, the electric field energy will increase by 4 times.",Increase by 4 times,-
NL304,"An inductor has an inductance of 0.2 H, and a current of 3 A flows through it. What is the magnetic field energy (J)?","Step 1: Identify the given inductance (L) and current (I) from the question.
Step 2: Recall the formula for the magnetic energy (W_L) stored in an inductor: W_L = (1/2) × L × I^2.
Step 3: Substitute the given values L = 0.2 H and I = 3 A into the formula.
Step 4: Calculate the result: W_L = (1/2) × 0.2 × 3^2 = 0.9 J.",0.9,J
NL027,A capacitor with C = 10 μF has a stored energy of 2.5 mJ. Calculate the voltage (unit: V) across its plates (round the result to two decimal places).,"Step 1: Identify the given values from the question: Capacitance C = 10 μF and Stored energy E = 2.5 mJ.
Step 2: Convert the given values to standard SI units: C = 10 × 10⁻⁶ F and E = 2.5 × 10⁻³ J.
Step 3: Recall the formula for the energy stored in a capacitor, which relates energy (E), capacitance (C), and voltage (U): E = (1/2)CU².
Step 4: Rearrange the formula to solve for the voltage U: U² = 2E / C, so U = √(2E / C) = 10√5 V ≈ 22.36 V.",22.36,V
NL039,"In an oscillating LC circuit, when the electric field energy is 1/4 of the total energy, what percentage (%) of the maximum current is the instantaneous current (round the result to one decimal place)?","Step 1: The total electromagnetic energy in an ideal oscillating LC circuit is conserved and mathematically defined as the sum of the instantaneous electric field energy and magnetic field energy, expressed by the equation E = E_C + E_L.
Step 2: The instantaneous electric field energy is specified as E_C = 0.25 × E, which simplifies the total energy conservation equation to E_L = E - 0.25 × E, establishing the instantaneous magnetic field energy as E_L = 0.75 × E.
Step 3: The instantaneous magnetic field energy is mathematically defined by E_L = 0.5 × L × i^2, and the total circuit energy equates to the maximum magnetic energy E = 0.5 × L × I_0^2, where L represents inductance, i represents instantaneous current, and I_0 represents maximum current.
Step 4: Substituting the respective energy equations into the proportional relationship yields 0.5 × L × i^2 = 0.75 × (0.5 × L × I_0^2), which algebraically simplifies to the mathematical ratio i / I_0 = sqrt(3) / 2. Evaluating this expression establishes a final calculated percentage of 50 × sqrt(3)%, which is approximately 86.6%.",86.6,%
NL328,"A parallel-plate capacitor is charged and then disconnected from the source. If the distance between the plates is tripled, how will the electric field energy change?","Step 1: When a charged capacitor is disconnected from its source, the charge (Q) stored on its plates remains constant.
 Step 2: The capacitance (C) of a parallel-plate capacitor is given by the formula C = εA/d, where ε is the permittivity, A is the plate area, and d is the distance between the plates.
 Step 3: The electric field energy (W_C) stored in a capacitor can be expressed as W_C = Q² / (2C), using the constant charge Q.
 Step 4: If the distance (d) between the plates is tripled, the new distance d' = 3d. Therefore, the new capacitance: C' = εA/d' =  εA/3d = C/3.
Step 5: Substitute the new values into the formula to calculate the new energy: W_C' = Q² / (2C') = Q² / (2C/3) = 3 × Q² / (2C) = 3 × W_C. Therefore, if the distance between the plates is tripled, the electric field energy change will increase by 3 times.",triple,-
NL367,"An inductor in an LC circuit has an instantaneous current I = 1.5cos(2000t), and an inductance L = 0.4 H. What is the magnetic field energy at time t = 5 × 10⁻⁴ s?","Step 1: Identify the given parameters: the time-dependent current I(t) = 1.5cos(2000t), inductance L = 0.4 H, and the specific time t = 5 × 10⁻⁴ s.
Step 2: Calculate the instantaneous current at the given time. Substitute t = 5 × 10⁻⁴ into the current equation: I = 1.5 × cos(2000 × 5 × 10⁻⁴).
Step 3: Evaluate the argument of the cosine function (in radians): 2000 × 5 × 10⁻⁴ = 1 rad.
Step 4: Calculate the cosine value and the current: cos(1) ≈ 0.5403, so I ≈ 1.5 × 0.5403 = 0.81045 A.
Step 5: State the formula for the magnetic energy stored in an inductor: W_L = (1/2) × L × I².
Step 6: Substitute the calculated current and the given inductance into the formula: W_L = (1/2) × 0.4 × (0.81045)².
Step 7: Calculate the square of the instantaneous current: (0.81045)² ≈ 0.6568.
Step 8: Perform the final calculation: W_L = 0.2 × 0.6568 = 0.13136 J.
Step 9: Round the result to three decimal places to get the final answer: W_L ≈ 0.131 J.",0.131,J
NL344,A capacitor charged to 250 V has an electric field energy of 0.2 J. Calculate the capacitance (µF) of the capacitor.,"Step 1: Identify the given values: Voltage (U) = 250 V, Energy (W_C) = 0.2 J.
Step 2: Recall the formula for the energy stored in a capacitor: W_C = (1/2) × C × U^2.
Step 3: Rearrange the formula to solve for capacitance (C): C = (2 × W_C) / U^2.
Step 4: Substitute the given values into the formula: C = (2 × 0.2 J) / (250 V)^2 = 6.4 × 10^-6 F = 6.4 µF.",6.4,µF
NL396,A coil has a magnetic field energy of 1.28 J and a current of 4 A. Calculate the inductance of the coil.,"CoT: 
Identify the given values from the question: Magnetic field energy (U_B) = 1.28 J and current (I) = 4 A.
Step 2: State the formula for the energy stored in a coil: U_B = (1/2) × L × I²
Step 3: Rearrange the formula to solve for inductance (L): L = (2 × U_B) / I²
Step 4: Substitute the values into the formula: L = (2 × 1.28) / 4²
Step 5: Calculate the value of I squared: 4² = 16.
Step 6: Calculate the final inductance: L = 2.56 / 16 = 0.16 H.",0.16,H
NL350,"A parallel-plate capacitor has a constant charge. When the distance between the two plates increases from 2 mm to 6 mm, how does the electric field energy change?","Step 1: The instantaneous electric field energy W_C localized within an ideal parallel-plate capacitor is mathematically defined by the algebraic equation W_C = 1/2 × Q^2 / C, where the parameter Q representing the stored electric charge remains strictly constant.
Step 2: The electric capacitance C of the ideal parallel-plate capacitor is mathematically defined by the algebraic equation C = (epsilon_0 × A) / d, establishing a strictly inverse proportional relationship between the capacitance C and the explicit separation distance d.
Step 3: Increasing the explicitly specified physical parameter from the initial separation distance d_1 = 2 mm to the final separation distance d_2 = 6 mm mathematically modifies the initial capacitance C_1 strictly to the final capacitance C_2 = (2 / 6) × C_1, simplifying algebraically to C_2 = C_1 / 3.
Step 4: Substituting the modified capacitance parameter into the defined energy relationship mathematically yields the algebraic expression W_C2 = 1/2 × Q^2 / (C_1 / 3), which algebraically simplifies strictly to 3 × (1/2 × Q^2 / C_1) = 3 × W_C1. The final calculated electric field energy increases strictly to 3 times its initial magnitude.",increase 3 times,-
NL003,"An inductor has an inductance L = 0.2 H, and the current flowing through it is 3 A. Calculate the magnetic field energy (mJ) stored in the inductor.","Step 1: Identify the given inductance (L) and current (I) from the question.
Step 2: The inductance L = 0.2 H.
Step 3: The current I = 3 A.
Step 4: Use the formula for the magnetic field energy (E) stored in an inductor: E = (1/2) × L × I^2 = (1/2) × 0.2 × 3^2 = 0.9 J = 900.00 mJ.",900.00,mJ
NL087,A capacitor C = 22 μF is charged to U = 90 V. Calculate the electric field energy (mJ).,"Step 1: Identify the given values: capacitance C = 22 μF and voltage U = 90 V.
Step 2: Convert the capacitance from microfarads to farads: C = 22 × 10⁻⁶ F.
Step 3: Recall the formula for the energy (E) stored in a capacitor: E = (1/2) × C × U².
Step 4: Substitute the values into the formula: E = (1/2) × (22 × 10⁻⁶ F) × (90 V)² = 0.0891 J = 89.10 mJ.",89.10,mJ
NL307,"When two identical capacitors are connected in series to a voltage source, how does the total stored energy compare to when they are connected in parallel?","Step 1: Let the capacitance of each identical capacitor be C, and the voltage of the source be U.
Step 2: When two identical capacitors are connected in series, their equivalent capacitance C_series is given by 1/C_series = 1/C + 1/C, which simplifies to C_series = C/2.
Step 3: The total energy stored in the series connection, W_series, is (1/2) × C_series × U^2 = (1/2) × (C/2) × U^2 = (1/4) × C × U^2.
Step 4: When two identical capacitors are connected in parallel, their equivalent capacitance C_parallel is given by C_parallel = C + C = 2C.
Step 5: The total energy stored in the parallel connection, W_parallel, is (1/2) × C_parallel × U^2 = (1/2) × (2C) × U^2 = C × U^2.
Step 6: Therefore, the total energy stored in the series connection (W_series) is smaller than the total energy stored in the parallel connection (W_parallel).",less than,-
NL351,A capacitor has a capacitance of 12 µF and a voltage of 100 V. Calculate the electric field energy (J).,"Step 1: Identify the given capacitance C = 12 µF and voltage U = 100 V.
Step 2: Recall the formula for electric field energy (W_C) stored in a capacitor: W_C = 0.5 × C × U^2.
Step 3: Convert the capacitance from microfarads to farads: C = 12 µF = 12 × 10^-6 F.
Step 4: Substitute the values C = 12 × 10^-6 F and U = 100 V into the formula: W_C = 0.5 × 12 × 10^-6 × 100^2 = 0.06 J.",0.06,J
NL333,What is the capacitance (µF) of a charged capacitor that has 0.36 J of energy and a voltage of 120 V?,"Step 1: Identify the given stored energy (W_C) of the capacitor as 0.36 J.
Step 2: Identify the given voltage (U) across the capacitor as 120 V.
Step 3: Recall the formula for the energy stored in a capacitor: W_C = (1/2) × C × U^2, where C is the capacitance.
Step 4: Rearrange the formula to solve for capacitance (C): C = 2 × W_C / U^2 = 2 × 0.36 / 120^2 = 5 × 10^-5 J = 50 µF.",50,µF
NL037,An inductor has a magnetic field energy of 0.2 mJ when the current is 0.2 A. Calculate the inductance (H).,"Step 1: Identify the given magnetic field energy E = 0.2 mJ and current I = 0.2 A.
Step 2: Convert the energy from milliJoules to Joules: E = 0.2 mJ = 0.2 × 10^-3 J.
Step 3: State the formula for inductance ($L$) derived from the energy stored in an inductor: L = 2E / I^2.
Step 4: Substitute the given values into the formula: L = 2 × 0.2 × 10^-3 / 0.2^2 = 0.01 H.",0.01,H
NL349,"An inductor has an inductance of 0.2 H, and the current as a function of time is I = 2cos(100πt). What is the magnetic energy (J) at time t = 0?","Step 1: Identify the formula for magnetic energy stored in an inductor: W_L = (1/2) × L × I^2.
Step 2: Identify the given inductance L = 0.2 H and the current function I = 2cos(100πt).
Step 3: Calculate the current at the specified time t = 0: I(0) = 2 A.
Step 4: Substitute the inductance and the current at t = 0 into the magnetic energy formula: W_L(0) = (1/2) × L × I(0)^2 = (1/2) × 0.2 × 2^2 = 0.4 J.",0.4,J
NL023,"An inductor has a magnetic field energy of 2.0 mJ. If the current is halved, what is the remaining energy (mJ)?","Step 1: The mathematical relationship defining the magnetic field energy stored in an inductor is E_1 = 0.5 × L × I_1^2, where E_1 represents the initial energy, L represents the inductance, and I_1 represents the initial current.
Step 2: The current is specified to be halved, mathematically establishing the new current parameter as I_2 = 0.5 × I_1.
Step 3: The remaining stored energy E_2 is defined by the relationship E_2 = 0.5 × L × I_2^2. Substituting the established parameter I_2 yields E_2 = 0.5 × L × (0.5 × I_1)^2, which mathematically simplifies to E_2 = 0.25 × (0.5 × L × I_1^2) = 0.25 × E_1.
Step 4: Substituting the explicitly specified initial energy E_1 = 2.0 mJ into the derived proportional relationship yields E_2 = 0.25 × 2.0 mJ = 0.50 mJ.",0.50,mJ
NL326,"In an experiment, the dissipated electrical energy was measured to be 0.1 J, and the maximum magnetic energy in the coil was 0.9 J. What is the efficiency of the circuit?","Step 1: Identify the useful energy output from the circuit, which is the maximum magnetic energy in the coil: W_useful = 0.9 J.
Step 2: Identify the energy lost in the circuit, which is the dissipated electrical energy: W_lost = 0.1 J.
Step 3: Calculate the total energy input to the circuit by summing the useful energy and the lost energy: W_total = W_useful + W_lost = 0.9 + 0.1 = 1 J.
Step 4: Calculate the efficiency of the circuit using the formula: Efficiency = (W_useful / W_total) × 100% = (0.9 / 1) × 100% = 90%.",90,%
NL123,"A capacitor has an electric field energy of 2.7 mJ and a voltage of 90 V. Calculate the capacitance (unit: μF, round the result to two decimal places).","Step 1: Identify the given electric field energy (E) as 2.7 mJ and the voltage (U) as 90 V.
Step 2: The formula for the energy stored in a capacitor is E = (1/2)CU², where C is the capacitance.
Step 3: Convert the energy from millijoules to joules: E = 2.7 × 10⁻³ J.
Step 4: Rearrange the formula to solve for capacitance (C): C = 2E / U² ≈ 0.67 μF.",0.67,μF
NL392,"A coil has an inductance of 0.5 H, and the current through the coil is 3 A. Calculate the magnetic field energy.","COT
 Step 1: Identify the given values: Inductance (L) = 0.5 H and Current (I) = 3 A.
Step 2: State the formula for the magnetic field energy (U_B): U_B = (1/2) × L × I²
Step 3: Substitute the values into the formula: U_B = 1/2 × 0.5 × 3²
Step 4: Calculate the final result: U_B = 0.25 × 9 = 2.25 J.",2.25,J
NL012,"A capacitor is charged to U = 80 V, and the stored electrical energy is 1.28 mJ. Calculate the capacitance (μF) of the capacitor.","Step 1: Identify the given values from the question: the voltage U = 80 V and the stored electrical energy E = 1.28 mJ.
Step 2: Convert the energy to SI units: E = 1.28 × 10⁻³ J.
Step 3: Recall the formula for the electrical energy stored in a capacitor, which is E = (1/2)CU².
Step 4: Rearrange the formula to solve for capacitance C: C = 2E / U² = 0.40 μF.",0.40,μF
NL324,"What is the shape of the graph of the electric field energy in a capacitor as a function of the distance 'd' between its plates, given that its capacitance changes due to the plates being stretched apart, while the electric charge on the capacitor is kept constant?","Step 1: The capacitance (C) of a parallel plate capacitor is given by C = εA/d, where ε is the permittivity, A is the plate area, and d is the distance between the plates.
Step 2: The electric field energy (W_C) stored in a capacitor, with constant charge (Q), is given by the formula W_C = Q² / (2C).
Step 3: Substitute the expression for C from Step 1 into the energy formula from Step 2: W_C = Q² / (2 × (εA/d)).
Step 4: Simplify the expression: W_C = (Q²d) / (2εA).
Step 5: Since Q² / (2εA) is a positive constant, the graph of the electric field energy in a capacitor as a function of the distance 'd' between its plates has the shape of a straight line with an upward inclination.",Linear function increases,-
NL361,"A capacitor with capacitance C = 10 µF is connected to an ideal LC circuit. When the voltage across the capacitor is 100√2 V, what is the electric field energy?","Step 1: Identify the given parameters from the problem: capacitance C = 10 µF and the instantaneous voltage V = 100√2 V.
Step 2: Convert the capacitance to standard SI units (Farads): C = 10 × 10⁻⁶ F.
Step 3: State the formula for the energy stored in the electric field of a capacitor: W = (1/2) × C × V².
Step 4: Substitute the given values into the formula: W = (1/2) × (10 × 10⁻⁶) × (100√2)².
Step 5: Calculate the square of the voltage: (100√2)² = 100² × (√2)² = 10000 × 2 = 20000.
Step 6: Perform the multiplication: W = (1/2) × (10 × 10⁻⁶) × 20000.
Step 7: Simplify to find the final electric field energy: W = 5 × 10⁻⁶ × 20000 = 100000 × 10⁻⁶ = 0.1 J.",0.1,J
NL007,"An inductor has a magnetic field energy of 1.8 mJ and an inductance (L) of 0.3 H. Calculate the current (unit: A, round the result to two decimal places).","Step 1: Identify the given values: magnetic field energy E = 1.8 mJ and inductance L = 0.3 H.
Step 2: Convert the energy from millijoules (mJ) to joules (J): E = 1.8 × 10^-3 J.
Step 3: Recall the formula for the magnetic field energy stored in an inductor: E = (1/2) × L × I^2, where I is the current.
Step 4: Rearrange the formula to solve for the current I: I = sqrt(2E / L) = sqrt(30) / 50 A, or approximately 0.11 A.",0.11,A
NL028,An inductor has magnetic field energy of 5 mJ and a current of 2 A. Calculate the inductance (H).,"Step 1: Identify the given values from the question: magnetic field energy U = 5 mJ and current I = 2 A.
Step 2: Convert the energy to Joules: E = 5 x 10^-3 J.
Step 3: Recall the formula for energy stored in an inductor: E = (1/2) × L × I^2.
Step 4: Rearrange the formula to solve for inductance L: L = 2E / I^2 = 0.0025 H.",0.0025,H
NL311,How does the energy stored in a capacitor change if the capacitance is doubled and the voltage is kept constant?,"Step 1: The energy (W_C) stored in a capacitor is given by the formula W_C = (1/2) × C × U^2, where C is the capacitance and U is the voltage across the capacitor.
Step 2: Let the initial capacitance be C and the initial voltage be U.
Step 3: The initial energy stored in the capacitor is W_C_initial = (1/2) × C × U^2.
Step 4: According to the question, the capacitance is doubled (C_new = 2C) and the voltage is kept constant (U_new = U).
Step 5: The new energy stored in the capacitor is W_C_new = (1/2) × C_new × U_new^2 = (1/2) × 2C × U^2 = 2 × (1/2) × C × U^2 = 2 × W_C_initial.
Step 6: Therefore, the energy stored in a capacitor is doubled if the capacitance is doubled and the voltage is kept constant.",Increase by 2 times,-
NL005,"A capacitor has an electric field energy of 0.9 mJ, and its capacitance is C = 20 μF. Calculate the potential difference (unit: V) between its two plates (round the result to two decimal places).","Step 1: Identify the given values from the question: Energy stored (E) = 0.9 mJ and Capacitance (C) = 20 μF.
Step 2: Convert the given values to standard SI units: E = 0.9 × 10⁻³ J and C = 20 × 10⁻⁶ F.
Step 3: Recall the formula for the energy stored in a capacitor, which relates energy (E), capacitance (C), and potential difference (U): E = (1/2)CU².
Step 4: Rearrange the formula to solve for the potential difference: U = √(2E / C) = 3√10 V, or approximately 9.49 V.",9.49,V
NL033,An inductor has an inductance L = 0.15 H and a current of 2.5 A. Calculate the stored magnetic field energy (mJ).,"Step 1: Identify the given values: Inductance L = 0.15 H and current I = 2.5 A.
Step 2: Recall the formula for the energy stored in an inductor: E = 0.5 × L × I^2.
Step 3: Substitute the given values into the formula: E = 0.5 × 0.15 H × (2.5 A)^2.
Step 4: The final calculated value of E: E = 0.46875 J = 468.75 mJ.",468.75,mJ
NL319,A capacitor stores 0.2 J of energy when the voltage across it is 100 V. What is its capacitance (µF)?,"Step 1: Identify the given values from the question: Energy stored (W_C) = 0.2 J and Voltage (U) = 100 V.
Step 2: Recall the formula for the energy stored in a capacitor: W_C = (1/2) × C × U^2.
Step 3: Rearrange the formula to solve for capacitance (C): C = 2W_C / U^2.
Step 4: Substitute the given values into the rearranged formula: C = (2 × 0.2 J) / (100 V)^2 = 4 × 10^-5 F = 40 µF.",40,µF
NL347,"A coil has a magnetic field energy of 0.5 J, and the current through the coil is 5 A. What is its inductance (H)?","Step 1: Identify the given magnetic field energy, W_L = 0.5 J.
Step 2: Identify the given current through the coil, I = 5 A.
Step 3: Recall the formula for the magnetic energy stored in an inductor: W_L = (1/2) × L × I^2.
Step 4: Rearrange the formula to solve for inductance (L): L = (2 × W_L) / I^2 = 0.04 H.",0.04,H
NL301,A capacitor with a capacitance of 5 µF is charged to a voltage of 200 V. What is the energy (J) stored in the capacitor?,"Step 1: Identify the given capacitance C = 5 µF and voltage U = 200 V.
Step 2: Convert the capacitance from microfarads (µF) to farads (F): C = 5 µF = 5 × 10^-6 F.
Step 3: State the formula for the energy stored in a capacitor (W_C): W_C = (1/2) × C × U^2.
Step 4: Substitute the given values into the formula: W_C = (1/2) × 5 × 10^-6 × 200^2 = 0.1 J.",0.1,J
NL346,The energy stored in a capacitor is 0.1 J when the potential difference across it is 100 V. What is the charge (mC) on the capacitor?,"Step 1: The explicitly specified physical parameters for the capacitor are the stored electric field energy W_C = 0.1 J and the potential difference U = 100 V.
Step 2: The instantaneous electric field energy localized within a capacitor is mathematically defined by the algebraic equation W_C = 1/2 × Q × U, where Q represents the total stored electric charge.
Step 3: Algebraic manipulation of the governing energy equation to isolate the charge parameter mathematically yields the expression Q = 2 × W_C / U.
Step 4: Substituting the explicitly specified numerical parameters into the derived algebraic expression yields Q = 2 × 0.1 / 100, which evaluates mathematically to the scalar quantity 0.002 C = 2 mC. The final calculated charge on the capacitor is 2 mC.",0.002,mC
NL011,A capacitor has a capacitance C = 30 μF and a voltage U = 120 V. Calculate the energy (mJ) stored in the electric field.,"Step 1: Identify the given capacitance (C) and voltage (U).
Step 2: The capacitance C is 30 μF, which is 30 × 10⁻⁶ F. The voltage U is 120 V.
Step 3: Recall the formula for the energy (E) stored in a capacitor: E = 1/2 × C × U².
Step 4: Substitute the given values into the formula: E = 1/2 × (30 × 10⁻⁶ F) × (120 V)² = 216.00 mJ.",216.00,mJ
NL336,"In an LC circuit, the electric field energy varies with time as: W_C = 0.5cos²(1000t). What is the magnetic field energy (J) at time t = π / 2000 s?","Step 1: The given electric field energy is W_C = 0.5cos²(1000t) and the time is t = π / 2000 s.
Step 2: The maximum value of the electric field energy in the circuit, which represents the total energy, is W_total = 0.5 (when cos²(1000t) = 1).
Step 3: In an ideal LC circuit, the total energy is conserved, meaning the sum of electric and magnetic field energies is constant: W_total = W_C + W_L.
Step 4: Calculate the electric field energy (W_C) at the given time t = π / 2000 s: W_C = 0.5cos²(1000 × (π / 2000)) = 0.5cos²(π / 2) = 0.5 × (0)² = 0. Therefore, the magnetic field energy W_L = W_total = 0.5 J.",0.5,J
NL337,"A capacitor has a capacitance of 20 µF, and the voltage changes from 0 to 300 V. What is the maximum electric field energy (J) achieved?","Step 1: Identify the given capacitance of the capacitor, C = 20 µF.
Step 2: Convert the capacitance from microfarads (µF) to farads (F): C = 20 µF = 20 × 10^-6 F. 
Step 3: Identify the maximum voltage reached across the capacitor, U_max = 300 V.
Step 4: Recall the formula for the energy (U) stored in a capacitor: W_C = (1/2) × C × U^2. Therefore, the maximum electric field energy is: W_C_max= (1/2) × C × U_max^2 = (1/2) × 20 × 10^-6 × 300^2 = 0.9 J.",0.9,J
